timestamp_utc,annotator,pair_key,id_query,id_dataset,main_resource,scope,supporting_field,quote,reason,relevance,notes
2026-09-08T13:40:43.658822+00:00,humano_3,73||l01140121-alojamientos-de-turismo1,73,l01140121-alojamientos-de-turismo1,hoteles,,description,Hoteles y pensiones,direct_match,true,
2026-09-08T13:40:56.394099+00:00,humano_3,100||ea0010587-emigraciones-de-extranjeros-al-extranjero-clasificadas-por-pais-de-destino-y-grupos-de-edad-identificador-api-t20-p307-a2007-l0-020922-px,100,ea0010587-emigraciones-de-extranjeros-al-extranjero-clasificadas-por-pais-de-destino-y-grupos-de-edad-identificador-api-t20-p307-a2007-l0-020922-px,inmigracion,,title,Emigraciones de extranjeros al extranjero,subtype,true,
2026-09-08T13:40:59.586899+00:00,humano_3,94||u01200001-estudiantes-matriculados-por-residencia-familiar-grado-2024-2025,94,u01200001-estudiantes-matriculados-por-residencia-familiar-grado-2024-2025,colegios,,,,generic,false,
2026-09-08T13:41:00.788716+00:00,humano_3,46||l02000014-gestion-de-residuos-epremasa1,46,l02000014-gestion-de-residuos-epremasa1,calidad del aire,,,,unrelated,false,
2026-09-08T13:41:08.421804+00:00,humano_3,16||ea0010587-usos-del-agua-reutilizada-por-comunidades-y-ciudades-autonomas-tipo-de-uso-y-periodo-identificador-api-53452,16,ea0010587-usos-del-agua-reutilizada-por-comunidades-y-ciudades-autonomas-tipo-de-uso-y-periodo-identificador-api-53452,agua,,title,Usos del agua reutilizada,subtype,true,
2026-09-08T13:41:15.841591+00:00,humano_3,142||u01200001-estudiantes-matriculados-por-dedicacion-doctorado-2024-2025,142,u01200001-estudiantes-matriculados-por-dedicacion-doctorado-2024-2025,estudiantes,,title,Estudiantes matriculados por dedicación Doctorado,direct_match,true,
2026-09-08T13:41:17.105008+00:00,humano_3,71||a04003003-datos-covid-19-positividad-en-7-dias-illes-balears1,71,a04003003-datos-covid-19-positividad-en-7-dias-illes-balears1,COVID,,title,Datos COVID-19 Positividad en 7 Días,direct_match,true,
2026-09-08T13:41:19.606571+00:00,humano_3,114||u02100001-acuerdos-de-movilidad-de-estudiantes-erasmus-y-sicue-curso-2020-2021-universidad-de-zaragoza1,114,u02100001-acuerdos-de-movilidad-de-estudiantes-erasmus-y-sicue-curso-2020-2021-universidad-de-zaragoza1,movilidad,,title,Acuerdos de movilidad de estudiantes ERASMUS y SICUE,subtype,true,
2026-09-08T13:41:27.611967+00:00,humano_3,24||e05073401-estadistica-de-personal-de-las-universidades-personal-docente-e-investigadorpdi-edad-de-la-plantilla-docente-resultados-por-universidades-edad-de-la-plantilla-docente-en-centros-propios-de-universidades-publicas-por-rama-de-ensenanza-y-sexo,24,e05073401-estadistica-de-personal-de-las-universidades-personal-docente-e-investigadorpdi-edad-de-la-plantilla-docente-resultados-por-universidades-edad-de-la-plantilla-docente-en-centros-propios-de-universidades-publicas-por-rama-de-ensenanza-y-sexo,universidades,,description,Estadística de Personal de las Universidades,subtype,true,
2026-09-08T13:41:29.316782+00:00,humano_3,104||a05003423-uso-de-internet-segun-momento-ultimo-de-utilizacion-y-situaciones-laborales-en-canarias-2010,104,a05003423-uso-de-internet-segun-momento-ultimo-de-utilizacion-y-situaciones-laborales-en-canarias-2010,ipc,,,,unrelated,false,
2026-09-08T13:41:32.751213+00:00,humano_3,103||bienes_artisticos_ayuntamiento,103,bienes_artisticos_ayuntamiento,bienes culturales,,title,Bienes histórico artísticos,direct_match,true,
2026-09-08T13:41:33.987941+00:00,humano_3,103||l01360577-comercios-de-artesania-puntos-de-interes-turistico1,103,l01360577-comercios-de-artesania-puntos-de-interes-turistico1,bienes culturales,,,,generic,false,
2026-09-08T13:41:34.970405+00:00,humano_3,84||a04003003-estaciones-bombeo-abastecimiento-abaqua1,84,a04003003-estaciones-bombeo-abastecimiento-abaqua1,cnae,,,,unrelated,false,
2026-09-08T13:41:35.917298+00:00,humano_3,63||a04003003-depositos-abastecimiento-abaqua1,63,a04003003-depositos-abastecimiento-abaqua1,pib,,,,unrelated,false,
2026-09-08T13:41:36.789175+00:00,humano_3,101||l01280148-contratos-mayores-20181,101,l01280148-contratos-mayores-20181,contratos,,title,Contratos Mayores,direct_match,true,
2026-09-08T13:41:39.697797+00:00,humano_3,37||ea0042931-mercado-minorista-de-electricidad-2019t1,37,ea0042931-mercado-minorista-de-electricidad-2019t1,energia,,title,Mercado minorista de electricidad,subtype,true,
2026-09-08T13:41:40.815568+00:00,humano_3,92||l01140351-gestion-de-residuos-epremasa1,92,l01140351-gestion-de-residuos-epremasa1,gasolineras,,,,unrelated,false,
2026-09-08T13:41:41.707255+00:00,humano_3,141||a05003423-esquema-de-conceptos-de-medida-de-la-estadistica-de-crecimiento-vegetativo-en-canarias-istac-csm_c00042a,141,a05003423-esquema-de-conceptos-de-medida-de-la-estadistica-de-crecimiento-vegetativo-en-canarias-istac-csm_c00042a,curvas de nivel,,,,unrelated,false,
2026-09-08T13:41:42.606775+00:00,humano_3,41||l01140155-gestion-de-residuos-epremasa1,41,l01140155-gestion-de-residuos-epremasa1,aemet,,,,unrelated,false,
2026-09-08T13:41:43.475847+00:00,humano_3,104||a04003003-infraestructuras-abaqua1,104,a04003003-infraestructuras-abaqua1,ipc,,,,unrelated,false,
2026-09-08T13:41:50.983807+00:00,humano_3,5||a05003423-poblacion-de-16-y-mas-anos-en-viviendas-familiares-ocupada-que-ha-residido-fuera-del-municipio-segun-anos-de-llegada-a-los-municipios-sexos-y-situaciones-profesionales-municipios-por-islas-1-11-2001,5,a05003423-poblacion-de-16-y-mas-anos-en-viviendas-familiares-ocupada-que-ha-residido-fuera-del-municipio-segun-anos-de-llegada-a-los-municipios-sexos-y-situaciones-profesionales-municipios-por-islas-1-11-2001,municipios,,title,Municipios por islas de Canarias,subtype,true,
2026-09-08T13:41:52.889958+00:00,humano_3,141||l01080193-tipologias-de-las-placas-fotovoltaicas-municipales-en-la-ciudad-de-barcelona,141,l01080193-tipologias-de-las-placas-fotovoltaicas-municipales-en-la-ciudad-de-barcelona,curvas de nivel,,,,unrelated,false,
2026-09-08T13:41:53.906939+00:00,humano_3,45||l01280148-solicitudes-de-licencia-de-actividades-inocuas-2005-2016,45,l01280148-solicitudes-de-licencia-de-actividades-inocuas-2005-2016,incendios,,,,unrelated,false,
2026-09-08T13:41:55.663340+00:00,humano_3,54||l01140137-gestion-de-residuos-epremasa,54,l01140137-gestion-de-residuos-epremasa,residuos,,title,Gestión de residuos,subtype,true,
2026-09-08T13:41:57.790028+00:00,humano_3,64||l01082798-farmacias1,64,l01082798-farmacias1,farmacias,,title,Farmacias,direct_match,true,
2026-09-08T13:42:27.728002+00:00,humano_3,148||a09002970-sistema-de-informacion-geografica-de-parcelas-agricolas-sigpac-de-la-comarca-de-anoia2018,148,a09002970-sistema-de-informacion-geografica-de-parcelas-agricolas-sigpac-de-la-comarca-de-anoia2018,pesca,,description,"Departament d'Agricultura, Ramaderia, Pesca i Alimentació de la Generalitat de Catalunya",subtype,true,
2026-09-08T13:42:31.557941+00:00,humano_3,31||ea0001302-estacion-meteorologica-sirena,31,ea0001302-estacion-meteorologica-sirena,clima,,description,Datos de la estación meteorológica Sirena,subtype,true,
2026-09-08T13:42:36.690467+00:00,humano_3,142||u01200001-estudiantes-nuevo-ingreso-master-2024-2025,142,u01200001-estudiantes-nuevo-ingreso-master-2024-2025,estudiantes,,title,Estudiantes Nuevo Ingreso Máster,direct_match,true,
2026-09-08T13:42:38.189457+00:00,humano_3,90||l03380010-puntos-de-interes,90,l03380010-puntos-de-interes,restaurantes,,,,insufficient_evidence,false,
2026-09-08T13:42:38.949050+00:00,humano_3,141||ea0010587-maximo-nivel-de-dificultad-para-realizar-alguna-actividad-del-hogar-segun-sexo-grupo-de-edad-y-nivel-de-estudios-poblacion-de-55-y-mas-anos-identificador-api-47766,141,ea0010587-maximo-nivel-de-dificultad-para-realizar-alguna-actividad-del-hogar-segun-sexo-grupo-de-edad-y-nivel-de-estudios-poblacion-de-55-y-mas-anos-identificador-api-47766,curvas de nivel,,,,unrelated,false,
2026-09-08T13:42:39.699711+00:00,humano_3,49||a04003003-calendario-laboral-general-y-local-illes-balears-20241,49,a04003003-calendario-laboral-general-y-local-illes-balears-20241,calendario laboral,,title,Calendario Laboral General y Local,direct_match,true,
2026-09-08T13:42:42.693043+00:00,humano_3,19||presupuesto-comparativo-de-gastos-2018,19,presupuesto-comparativo-de-gastos-2018,presupuestos,,title,Presupuesto Comparativo de Gastos,direct_match,true,
2026-09-08T13:42:44.042568+00:00,humano_3,103||a06004074-turismo-cultural,103,a06004074-turismo-cultural,bienes culturales,,,,unrelated,false,
2026-09-08T13:42:45.036495+00:00,humano_3,40||l02000047-cajeros-moviles,40,l02000047-cajeros-moviles,transporte,,,,unrelated,false,
2026-09-08T13:42:50.943328+00:00,humano_3,65||calendario-de-ferias-y-exposiciones-en-aragon-2019,65,calendario-de-ferias-y-exposiciones-en-aragon-2019,calendario,,title,Calendario de ferias y exposiciones,direct_match,true,
2026-09-08T13:42:57.088660+00:00,humano_3,82||l02000020-bienes-inmuebles-de-naturaleza-urbana-orio,82,l02000020-bienes-inmuebles-de-naturaleza-urbana-orio,patrimonio,,description,Bienes Inmuebles de Naturaleza Urbana,subtype,true,
2026-09-08T13:42:58.044175+00:00,humano_3,114||l01360577-pistas-atletismo-instalaciones-deportivas,114,l01360577-pistas-atletismo-instalaciones-deportivas,movilidad,,,,unrelated,false,
2026-09-08T13:43:01.134781+00:00,humano_3,135||i00000687-iniciativas-tsjc-2010-vii-legislatura,135,i00000687-iniciativas-tsjc-2010-vii-legislatura,justicia,,title,Iniciativas TSJC - 2010 - VII Legislatura,direct_match,true,
2026-09-08T13:43:06.880834+00:00,humano_3,80||deportes-instalaciones,80,deportes-instalaciones,deporte,,title,Instalaciones deportivas,direct_match,true,
2026-09-08T13:43:08.539557+00:00,humano_3,1||ea0010587-altas-hospitalarias-segun-el-sexo-el-grupo-de-edad-la-provincia-comunidad-y-ciudad-autonoma-de-hospitalizacion-identificador-api-66354,1,ea0010587-altas-hospitalarias-segun-el-sexo-el-grupo-de-edad-la-provincia-comunidad-y-ciudad-autonoma-de-hospitalizacion-identificador-api-66354,aulas hospitalarias,andalucia,,,unrelated,false,
2026-09-08T13:44:10.081075+00:00,humano_3,11||l01280148-sanciones-infraccion-omt-2-trimestre-20201,11,l01280148-sanciones-infraccion-omt-2-trimestre-20201,multas,,title,Sanciones. Infracción OMT,direct_match,true,
2026-09-08T13:44:17.070139+00:00,humano_3,26||a05003423-victimas-heridas-en-accidentes-de-circulacion-por-lugar-del-accidente-provincias-de-canarias-y-anos,26,a05003423-victimas-heridas-en-accidentes-de-circulacion-por-lugar-del-accidente-provincias-de-canarias-y-anos,accidentes,,title,Víctimas heridas en accidentes de circulación,subtype,true,
2026-09-08T13:44:18.174177+00:00,humano_3,98||a04003003-actuaciones-gestion-saneamiento-depuracion-programa-medidas-abaqua1,98,a04003003-actuaciones-gestion-saneamiento-depuracion-programa-medidas-abaqua1,centros de salud,,,,unrelated,false,
2026-09-08T13:44:19.127666+00:00,humano_3,55||a04027063-conceptos-operacionales-de-los-vinos-de-calidad-de-las-illes-balears-ibestat-cso_000274a,55,a04027063-conceptos-operacionales-de-los-vinos-de-calidad-de-las-illes-balears-ibestat-cso_000274a,dgt,,,,unrelated,false,
2026-09-08T13:44:20.165700+00:00,humano_3,57||a05003423-viajes-en-periodos-vacacionales-segun-destinos-sexos-y-grupos-de-edad-canarias-2004,57,a05003423-viajes-en-periodos-vacacionales-segun-destinos-sexos-y-grupos-de-edad-canarias-2004,festivos,,,,generic,false,
2026-09-08T13:44:21.025484+00:00,humano_3,89||l01140121-gestion-de-residuos-epremasa1,89,l01140121-gestion-de-residuos-epremasa1,cancer,,,,unrelated,false,
2026-09-08T13:44:39.031208+00:00,humano_3,135||personal_administracion_justicia,135,personal_administracion_justicia,justicia,,description,personal al servicio de la administración de justicia.,subtype,true,
2026-09-08T13:44:45.182206+00:00,humano_3,21||l01280148-subvenciones-2022,21,l01280148-subvenciones-2022,subvenciones,,title,Subvenciones,direct_match,true,
2026-09-08T13:44:51.387278+00:00,humano_3,19||a01002820-presupuesto-de-la-comunidad-autonoma-de-andalucia-ano-2020,19,a01002820-presupuesto-de-la-comunidad-autonoma-de-andalucia-ano-2020,presupuestos,,description,Información de los presupuestos,direct_match,true,
2026-09-08T13:44:52.820242+00:00,humano_3,70||ea0010587-c-inteligencia-artificial-identificador-api-59913,70,ea0010587-c-inteligencia-artificial-identificador-api-59913,inteligencia artificial,,title,Inteligencia artificial,direct_match,true,
2026-09-08T13:44:54.341433+00:00,humano_3,54||l02000014-gestion-de-residuos-epremasa1,54,l02000014-gestion-de-residuos-epremasa1,residuos,,title,Gestión de residuos,subtype,true,
2026-09-08T13:44:55.224424+00:00,humano_3,55||l01290672-trabajo,55,l01290672-trabajo,dgt,,,,unrelated,false,
2026-09-08T13:45:16.642205+00:00,humano_3,39||a02002834-fechas-de-aprobaciones-y-publicaciones-de-plantillas-de-personal-de-entidades-publicas1,39,a02002834-fechas-de-aprobaciones-y-publicaciones-de-plantillas-de-personal-de-entidades-publicas1,empleo,,title,publicaciones de Plantillas de Personal de entidades públicas,subtype,true,
2026-09-08T13:45:19.371999+00:00,humano_3,70||l01030092-bajas-en-padron,70,l01030092-bajas-en-padron,inteligencia artificial,,,,unrelated,false,
2026-09-08T13:45:20.736605+00:00,humano_3,104||ea0010587-ponderaciones-de-subgrupos-ipca-identificador-api-51068,104,ea0010587-ponderaciones-de-subgrupos-ipca-identificador-api-51068,ipc,,,,unrelated,false,
2026-09-08T13:45:21.743743+00:00,humano_3,51||a04003003-red-hidrografica-provisional,51,a04003003-red-hidrografica-provisional,paro,,,,unrelated,false,
2026-09-08T13:45:33.519733+00:00,humano_3,14||a05003423-poblacion-total-segun-tiempo-transcurrido-desde-la-ultima-consulta-de-medicina-general-en-un-centro-de-salud-del-servicio-canario-de-la-salud-grandes-comarcas-de-canarias-2009-2015-2021,14,a05003423-poblacion-total-segun-tiempo-transcurrido-desde-la-ultima-consulta-de-medicina-general-en-un-centro-de-salud-del-servicio-canario-de-la-salud-grandes-comarcas-de-canarias-2009-2015-2021,salud,,title,Servicio Canario de la Salud,subtype,true,
2026-09-08T13:45:39.543031+00:00,humano_3,3||a05003423-viviendas-segun-numero-de-telefonos-y-tamano-del-hogar-en-canarias-2006,3,a05003423-viviendas-segun-numero-de-telefonos-y-tamano-del-hogar-en-canarias-2006,vivienda,,title,Viviendas según número de teléfonos y tamaño del hogar,direct_match,true,
2026-09-08T13:45:42.373833+00:00,humano_3,40||l01080193-tipologia-del-parque-de-vehiculos-de-la-ciudad-de-barcelona,40,l01080193-tipologia-del-parque-de-vehiculos-de-la-ciudad-de-barcelona,transporte,,title,Padrón de vehículos,subtype,true,
2026-09-08T13:45:47.743420+00:00,humano_3,86||i00000687-miembros-de-la-comision-agricultura-ganaderia-pesca-y-alimentacion-vii-legislatura,86,i00000687-miembros-de-la-comision-agricultura-ganaderia-pesca-y-alimentacion-vii-legislatura,agricultura,,title,"Agricultura, Ganadería, Pesca y Alimentación",subtype,true,
2026-09-08T13:45:50.121363+00:00,humano_3,131||ocio-y-diversion,131,ocio-y-diversion,playas,,,,insufficient_evidence,false,
2026-09-08T13:45:51.422361+00:00,humano_3,34||ea0042931-mercado-minorista-de-electricidad-2012t3,34,ea0042931-mercado-minorista-de-electricidad-2012t3,instaladores gas,,,,generic,false,
2026-09-08T13:45:52.195727+00:00,humano_3,63||l01140734-gestion-de-residuos-epremasa1,63,l01140734-gestion-de-residuos-epremasa1,pib,,,,unrelated,false,
2026-09-08T13:45:57.529812+00:00,humano_3,95||l01080193-estimacion-del-precio-de-venta-de-la-ciudad-de-barcelona-serie-anual-del-precio-m2-de-venta-de-las-viviendas-de-segunda-mano-por-barrios-2007-2011-tasa-de-variacion-interanual-cambio-de-fuente,95,l01080193-estimacion-del-precio-de-venta-de-la-ciudad-de-barcelona-serie-anual-del-precio-m2-de-venta-de-las-viviendas-de-segunda-mano-por-barrios-2007-2011-tasa-de-variacion-interanual-cambio-de-fuente,ventas,,,,generic,false,
2026-09-08T13:46:04.350212+00:00,humano_3,90||l01030092-bajas-en-padron,90,l01030092-bajas-en-padron,restaurantes,,,,unrelated,false,
2026-09-08T13:46:05.374969+00:00,humano_3,35||l01140116-asociaciones-registradas1,35,l01140116-asociaciones-registradas1,asociaciones,,title,Asociaciones registradas,direct_match,true,
2026-09-08T13:46:06.213202+00:00,humano_3,112||l01140348-mercados-municipales1,112,l01140348-mercados-municipales1,barrios,,,,generic,false,
2026-09-08T13:46:20.788810+00:00,humano_3,45||l03380010-red-de-incendios,45,l03380010-red-de-incendios,incendios,,description,"Se encuentra información sobre la Red Contraincendios, estaciones de bombeo, Estaciones Depuradoras de Aguas Residuales (E.D.A.R), Balsas y Presas, Emisarios, Conducciones principales",subtype,true,
2026-09-08T13:46:30.016018+00:00,humano_3,86||ea0010587-distribucion-de-la-superficie-de-agricultura-ecologica-certificada-calificada-y-o-en-periodo-de-conversion-identificador-api-t01-p044-a2016-ccaa05-l0-0902-px,86,ea0010587-distribucion-de-la-superficie-de-agricultura-ecologica-certificada-calificada-y-o-en-periodo-de-conversion-identificador-api-t01-p044-a2016-ccaa05-l0-0902-px,agricultura,,title,superficie de agricultura ecológica certificada,subtype,true,
2026-09-08T13:46:31.895630+00:00,humano_3,57||calendario-de-festivos-en-comunidad-de-aragon-2015,57,calendario-de-festivos-en-comunidad-de-aragon-2015,festivos,,description,Calendario de días festivos,direct_match,true,
2026-09-08T13:46:42.736803+00:00,humano_3,116||l01330045-presupuestos-2022-f-m-cultura,116,l01330045-presupuestos-2022-f-m-cultura,cultura,,description,"ingresos, gastos y clasificación funcional del presupuesto de la Fundación Municipal de Cultura",subtype,true,
2026-09-08T13:46:53.315242+00:00,humano_3,127||l01140155-asociaciones-registradas1,127,l01140155-asociaciones-registradas1,fundaciones,,description,fundaciones inscritas con sede en el municipio,direct_match,true,
2026-09-08T13:47:00.270934+00:00,humano_3,59||l01140023-adjudicatarios-de-suministros1,59,l01140023-adjudicatarios-de-suministros1,licitaciones,,description,adjudicatarios de licitaciones correspondientes a suministros,direct_match,true,
2026-09-08T13:47:08.154609+00:00,humano_3,39||a02002834-datos-de-anuncios-de-oposiciones-y-ofertas-de-empleo-publico,39,a02002834-datos-de-anuncios-de-oposiciones-y-ofertas-de-empleo-publico,empleo,,title,ofertas de empleo público,direct_match,true,
2026-09-08T13:47:09.449635+00:00,humano_3,34||l01140478-gestion-de-residuos-epremasa1,34,l01140478-gestion-de-residuos-epremasa1,instaladores gas,,,,unrelated,false,
2026-09-08T13:47:10.479324+00:00,humano_3,53||l01081691-calendaris-de-dies-festius,53,l01081691-calendaris-de-dies-festius,futbol,,,,unrelated,false,
2026-09-08T13:47:18.941202+00:00,humano_3,104||a04027063-esquema-de-conceptos-de-medidas-de-indices-de-precios-de-consumo-ipc-ibestat-csm_r00020a_ipc,104,a04027063-esquema-de-conceptos-de-medidas-de-indices-de-precios-de-consumo-ipc-ibestat-csm_r00020a_ipc,ipc,,title,Esquema de conceptes de mesures d'Índexs de Preus de Consum (IPC),direct_match,true,
2026-09-08T13:47:25.772789+00:00,humano_3,4||ea0010587-actividades-innovadoras-en-el-periodo-2020-2022-empresas-por-tipo-de-financiacion-privada-por-rama-de-actividad-y-tamano-de-la-empresa-identificador-api-61313,4,ea0010587-actividades-innovadoras-en-el-periodo-2020-2022-empresas-por-tipo-de-financiacion-privada-por-rama-de-actividad-y-tamano-de-la-empresa-identificador-api-61313,empresas,,title,"Empresas por tipo de financiación privada, por rama de actividad y tamaño de la empresa",direct_match,true,
2026-09-08T13:47:27.588369+00:00,humano_3,105||l01280148-inventario-patrimonio-municipal-bienes-inmuebles-1991,105,l01280148-inventario-patrimonio-municipal-bienes-inmuebles-1991,libros,,,,unrelated,false,
2026-09-08T13:47:30.553047+00:00,humano_3,22||ea0010587-poblacion-segun-comunidad-autonoma-y-provincia-y-sexo-identificador-api-73024,22,ea0010587-poblacion-segun-comunidad-autonoma-y-provincia-y-sexo-identificador-api-73024,provincias,,header,"""total nacional"" ""comunidades y ciudades autónomas"" provincias sexo periodo total",subtype,true,
2026-09-08T13:47:32.542083+00:00,humano_3,95||l01140121-mercados-municipales,95,l01140121-mercados-municipales,ventas,,,,generic,false,
2026-09-08T13:47:37.584719+00:00,humano_3,74||ea0010587-p-i-b-a-precios-de-mercado-y-valor-anadido-bruto-a-precios-basicos-precios-corrientes-por-comunidades-y-ciudades-autonomas-ramas-de-actividad-y-periodo-identificador-api-67286,74,ea0010587-p-i-b-a-precios-de-mercado-y-valor-anadido-bruto-a-precios-basicos-precios-corrientes-por-comunidades-y-ciudades-autonomas-ramas-de-actividad-y-periodo-identificador-api-67286,precio,,title,"Precios corrientes por comunidades y ciudades autónomas, ramas de actividad y periodo",direct_match,true,
2026-09-08T13:47:38.748205+00:00,humano_3,71||a05003423-estancias-causadas-en-hospitales-de-canarias-segun-diagnosticos-principales-sexos-y-grupos-de-edad-2014,71,a05003423-estancias-causadas-en-hospitales-de-canarias-segun-diagnosticos-principales-sexos-y-grupos-de-edad-2014,covid,,,,insufficient_evidence,false,
2026-09-08T13:47:45.945398+00:00,humano_3,6||a05003423-viajes-en-periodos-vacacionales-segun-destinos-por-comarcas-2004,6,a05003423-viajes-en-periodos-vacacionales-segun-destinos-por-comarcas-2004,turismo,,title,Viajes en periodos vacacionales,direct_match,true,
2026-09-08T13:47:50.722545+00:00,humano_3,39||a05003423-clasificacion-de-situaciones-en-el-empleo-istac-cl_situacion_empleo,39,a05003423-clasificacion-de-situaciones-en-el-empleo-istac-cl_situacion_empleo,empleo,,title,Clasificación de situaciones en el empleo,subtype,true,
2026-09-08T13:47:51.959611+00:00,humano_3,83||l01140689-asociaciones-registradas1,83,l01140689-asociaciones-registradas1,cooperativas,,,,generic,false,
2026-09-08T13:47:52.942248+00:00,humano_3,131||censo_clasificacion_zonas_bano,131,censo_clasificacion_zonas_bano,playas,,,,generic,false,
2026-09-08T13:47:55.782324+00:00,humano_3,131||a04003003-playa-duna-albufera,131,a04003003-playa-duna-albufera,playas,,title,Playa duna Albufera,direct_match,true,
2026-09-08T13:47:58.455363+00:00,humano_3,55||ea0001302-tiempo-de-acceso-terminal-berge,55,ea0001302-tiempo-de-acceso-terminal-berge,dgt,,,,unrelated,false,
2026-09-08T13:47:59.310861+00:00,humano_3,142||oai-zaguan-unizar-es-70144,142,oai-zaguan-unizar-es-70144,Acuerdos de movilidad de estudiantes,,title,Acuerdos de movilidad de estudiantes,subtype,true,
2026-09-08T11:16:41.222167+00:00,humano_3,101||renta-mensual-media-contratos-alquiler-libre-vivienda-habitual-colectiva-contrato-vivienda-habitual-territorio-historico-y-tamano-del-municipio-trimestre-inicio-del-contrato-eurosmes,101,renta-mensual-media-contratos-alquiler-libre-vivienda-habitual-colectiva-contrato-vivienda-habitual-territorio-historico-y-tamano-del-municipio-trimestre-inicio-del-contrato-eurosmes,contratos,,title,Renta mensual media de los contratos de alquiler libre de vivienda habitual colectiva,subtype,true,
2026-09-08T11:16:51.013460+00:00,humano_3,139||l01280148-cementerios1,139,l01280148-cementerios1,arqueologia,,,,unrelated,false,
2026-09-08T11:16:56.061838+00:00,humano_3,62||l01140538-gestion-de-residuos-epremasa1,62,l01140538-gestion-de-residuos-epremasa1,embalses,,,,unrelated,false,
2026-09-08T11:17:18.245181+00:00,humano_3,63||l01140327-gestion-de-residuos-epremasa1,63,l01140327-gestion-de-residuos-epremasa1,pib,,,,unrelated,false,
2026-09-08T11:17:50.669618+00:00,humano_3,148||a05003423-esquema-de-conceptos-de-medida-de-la-recopilacion-de-estadisticas-de-pesca-en-canarias-istac-csm_c00106a,148,a05003423-esquema-de-conceptos-de-medida-de-la-recopilacion-de-estadisticas-de-pesca-en-canarias-istac-csm_c00106a,pesca,,title,Esquema de conceptos de medida de la Recopilación de Estadísticas de Pesca,direct_match,true,
2026-09-08T11:18:03.266474+00:00,humano_3,3||a05003423-viviendas-segun-tipos-de-ordenador-y-tipos-de-familia-en-canarias-2006,3,a05003423-viviendas-segun-tipos-de-ordenador-y-tipos-de-familia-en-canarias-2006,vivienda,,title,Viviendas según tipos de ordenador y tipos de familia,direct_match,true,
2026-09-08T11:18:13.345103+00:00,humano_3,58||1923451,58,1923451,delitos,,title,Delitos contra la propiedad intelectual,direct_match,true,
2026-09-08T13:48:37.941622+00:00,humano_3,31||a04003003-datos-meteorologicos-estacion-son-real-20231,31,a04003003-datos-meteorologicos-estacion-son-real-20231,clima,,title,Datos Meteorológicos,direct_match,true,
